po_id,supplier_id,site_id,part_id,order_date,promised_date,receipt_date,ordered_qty,received_qty,delivery_delay_days,late_delivery,actual_lead_time_days,lead_time_days_x,lead_time_days_y,lead_time_days,lead_time_variance_days,otif
PO024939,SUP038,SITE04,P00257,2022-04-18,2022-06-07,2022-06-08,39,39,1,1,51,54,54,54,-3,0
PO024940,SUP038,SITE04,P00257,2022-08-01,2022-09-27,2022-10-05,65,51,8,1,65,54,54,54,11,0
PO024941,SUP038,SITE04,P00257,2022-09-12,2022-10-31,2022-10-30,18,18,-1,0,48,54,54,54,-6,1
PO024942,SUP038,SITE04,P00257,2022-10-10,2022-11-30,2022-12-07,64,50,7,1,58,54,54,54,4,0
PO024943,SUP038,SITE04,P00257,2022-11-14,2023-01-15,2023-01-22,72,72,7,1,69,54,54,54,15,0
PO024944,SUP038,SITE04,P00257,2022-12-19,2023-02-05,2023-02-05,57,57,0,0,48,54,54,54,-6,1
PO024945,SUP038,SITE04,P00257,2023-01-23,2023-03-10,2023-03-17,60,60,7,1,53,54,54,54,-1,0
PO024946,SUP038,SITE04,P00257,2023-02-13,2023-04-07,2023-04-13,59,59,6,1,59,54,54,54,5,0
PO024947,SUP038,SITE04,P00257,2023-03-13,2023-05-02,2023-05-01,28,28,-1,0,49,54,54,54,-5,1
PO024948,SUP038,SITE04,P00257,2023-05-01,2023-06-25,2023-06-29,133,80,4,1,59,54,54,54,5,0
PO024949,SUP038,SITE04,P00257,2023-05-08,2023-07-02,2023-07-03,63,63,1,1,56,54,54,54,2,0
PO024950,SUP038,SITE04,P00257,2023-05-15,2023-07-11,2023-07-11,47,31,0,0,57,54,54,54,3,0
PO024951,SUP038,SITE04,P00257,2023-07-24,2023-09-19,2023-09-17,32,32,-2,0,55,54,54,54,1,1
PO024952,SUP038,SITE04,P00257,2023-09-04,2023-10-29,2023-10-29,96,96,0,0,55,54,54,54,1,1
PO024953,SUP038,SITE04,P00257,2023-09-18,2023-11-02,2023-11-04,83,83,2,1,47,54,54,54,-7,0
PO024954,SUP038,SITE04,P00257,2023-10-16,2023-12-18,2023-12-21,34,31,3,1,66,54,54,54,12,0
PO024955,SUP038,SITE04,P00257,2023-10-23,2023-12-18,2023-12-19,34,34,1,1,57,54,54,54,3,0
PO024956,SUP038,SITE04,P00257,2023-10-30,2023-12-23,2023-12-24,40,34,1,1,55,54,54,54,1,0
PO024957,SUP038,SITE04,P00257,2023-11-13,2024-01-09,2024-01-12,39,39,3,1,60,54,54,54,6,0
PO024958,SUP038,SITE04,P00257,2024-01-01,2024-02-26,2024-03-01,64,64,4,1,60,54,54,54,6,0
PO024959,SUP038,SITE04,P00257,2024-01-08,2024-02-27,2024-02-24,57,57,-3,0,47,54,54,54,-7,1
PO024960,SUP038,SITE04,P00257,2024-03-04,2024-04-26,2024-04-26,56,56,0,0,53,54,54,54,-1,1
PO024961,SUP038,SITE04,P00257,2024-04-01,2024-05-23,2024-05-24,46,41,1,1,53,54,54,54,-1,0
PO024962,SUP038,SITE04,P00257,2024-04-29,2024-06-29,2024-07-01,35,35,2,1,63,54,54,54,9,0
PO024963,SUP038,SITE04,P00257,2024-05-13,2024-07-02,2024-07-08,85,85,6,1,56,54,54,54,2,0
PO024964,SUP038,SITE04,P00257,2024-06-10,2024-08-06,2024-08-07,45,45,1,1,58,54,54,54,4,0
PO024965,SUP038,SITE04,P00257,2024-06-17,2024-08-10,2024-08-09,168,168,-1,0,53,54,54,54,-1,1
PO024966,SUP038,SITE04,P00257,2024-07-01,2024-08-29,2024-08-30,65,65,1,1,60,54,54,54,6,0
PO024967,SUP038,SITE04,P00257,2024-07-08,2024-09-01,2024-08-29,22,22,-3,0,52,54,54,54,-2,1
PO024968,SUP038,SITE04,P00257,2024-08-12,2024-10-04,2024-10-09,51,51,5,1,58,54,54,54,4,0
PO024969,SUP038,SITE04,P00257,2024-09-09,2024-11-11,2024-11-15,120,120,4,1,67,54,54,54,13,0
PO024970,SUP038,SITE04,P00257,2024-11-11,2025-01-13,2025-01-17,86,86,4,1,67,54,54,54,13,0
PO024971,SUP038,SITE04,P00257,2024-12-16,2025-02-09,2025-02-14,69,69,5,1,60,54,54,54,6,0
PO024972,SUP038,SITE04,P00257,2024-12-23,2025-02-12,2025-02-13,27,27,1,1,52,54,54,54,-2,0
PO024973,SUP038,SITE05,P00257,2022-01-03,2022-02-23,2022-02-22,16,16,-1,0,50,54,54,54,-4,1
PO024974,SUP038,SITE05,P00257,2022-01-17,2022-03-03,2022-03-04,19,19,1,1,46,54,54,54,-8,0
PO024975,SUP038,SITE05,P00257,2022-01-24,2022-03-17,2022-03-18,14,14,1,1,53,54,54,54,-1,0
PO024976,SUP038,SITE05,P00257,2022-01-31,2022-03-27,2022-04-02,11,11,6,1,61,54,54,54,7,0
PO024977,SUP038,SITE05,P00257,2022-02-14,2022-04-07,2022-04-11,12,11,4,1,56,54,54,54,2,0
PO024978,SUP038,SITE05,P00257,2022-03-14,2022-05-20,2022-05-24,22,22,4,1,71,54,54,54,17,0
PO024979,SUP038,SITE05,P00257,2022-06-13,2022-08-05,2022-08-10,17,12,5,1,58,54,54,54,4,0
PO024980,SUP038,SITE05,P00257,2022-07-25,2022-09-17,2022-09-28,19,19,11,1,65,54,54,54,11,0
PO024981,SUP038,SITE05,P00257,2022-08-15,2022-10-09,2022-10-10,26,26,1,1,56,54,54,54,2,0
PO024982,SUP038,SITE05,P00257,2022-08-22,2022-10-13,2022-10-16,9,6,3,1,55,54,54,54,1,0
PO024983,SUP038,SITE05,P00257,2022-11-07,2022-12-31,2022-12-30,19,19,-1,0,53,54,54,54,-1,1
PO024984,SUP038,SITE05,P00257,2022-12-05,2023-02-01,2023-02-03,12,12,2,1,60,54,54,54,6,0
PO024985,SUP038,SITE05,P00257,2023-01-23,2023-03-16,2023-03-18,24,24,2,1,54,54,54,54,0,0
PO024986,SUP038,SITE05,P00257,2023-02-13,2023-04-10,2023-04-14,30,30,4,1,60,54,54,54,6,0
PO024987,SUP038,SITE05,P00257,2023-04-10,2023-06-03,2023-06-05,34,34,2,1,56,54,54,54,2,0
PO024988,SUP038,SITE05,P00257,2023-04-17,2023-06-05,2023-06-07,24,24,2,1,51,54,54,54,-3,0
PO024989,SUP038,SITE05,P00257,2023-05-29,2023-07-19,2023-07-22,9,6,3,1,54,54,54,54,0,0
PO024990,SUP038,SITE05,P00257,2023-06-26,2023-08-20,2023-08-23,23,23,3,1,58,54,54,54,4,0
PO024991,SUP038,SITE05,P00257,2023-08-07,2023-09-26,2023-09-28,11,11,2,1,52,54,54,54,-2,0
PO024992,SUP038,SITE05,P00257,2023-08-21,2023-10-10,2023-10-10,28,28,0,0,50,54,54,54,-4,1
PO024993,SUP038,SITE05,P00257,2023-10-16,2023-12-08,2023-12-11,19,19,3,1,56,54,54,54,2,0
PO024994,SUP038,SITE05,P00257,2023-11-06,2023-12-29,2023-12-26,12,12,-3,0,50,54,54,54,-4,1
PO024995,SUP038,SITE05,P00257,2023-12-11,2024-01-31,2024-02-05,30,30,5,1,56,54,54,54,2,0
PO024996,SUP038,SITE05,P00257,2024-01-15,2024-03-05,2024-03-09,8,8,4,1,54,54,54,54,0,0
PO024997,SUP038,SITE05,P00257,2024-02-19,2024-04-12,2024-04-16,8,8,4,1,57,54,54,54,3,0
PO024998,SUP038,SITE05,P00257,2024-03-11,2024-05-08,2024-05-10,10,10,2,1,60,54,54,54,6,0
PO024999,SUP038,SITE05,P00257,2024-04-29,2024-06-24,2024-06-27,10,10,3,1,59,54,54,54,5,0
PO025000,SUP038,SITE05,P00257,2024-05-27,2024-07-22,2024-07-19,13,13,-3,0,53,54,54,54,-1,1
PO025001,SUP038,SITE05,P00257,2024-07-08,2024-09-03,2024-09-08,10,10,5,1,62,54,54,54,8,0
PO025002,SUP038,SITE05,P00257,2024-11-04,2024-12-31,2024-12-30,10,10,-1,0,56,54,54,54,2,1
PO025003,SUP038,SITE05,P00257,2024-11-25,2025-01-11,2025-01-13,15,15,2,1,49,54,54,54,-5,0
PO025004,SUP038,SITE06,P00257,2022-01-10,2022-03-09,2022-03-10,39,39,1,1,59,54,54,54,5,0
PO025005,SUP038,SITE06,P00257,2022-01-17,2022-03-04,2022-03-02,54,54,-2,0,44,54,54,54,-10,1
PO025006,SUP038,SITE06,P00257,2022-02-14,2022-04-12,2022-04-20,30,30,8,1,65,54,54,54,11,0
PO025007,SUP038,SITE06,P00257,2022-02-21,2022-04-13,2022-04-14,18,18,1,1,52,54,54,54,-2,0
PO025008,SUP038,SITE06,P00257,2022-03-07,2022-04-22,2022-04-22,35,35,0,0,46,54,54,54,-8,1
PO025009,SUP038,SITE06,P00257,2022-03-21,2022-05-18,2022-05-17,15,15,-1,0,57,54,54,54,3,1
PO025010,SUP038,SITE06,P00257,2022-05-16,2022-06-29,2022-07-04,67,67,5,1,49,54,54,54,-5,0
PO025011,SUP038,SITE06,P00257,2022-05-23,2022-07-16,2022-07-20,201,201,4,1,58,54,54,54,4,0
PO025012,SUP038,SITE06,P00257,2022-06-20,2022-08-10,2022-08-09,24,24,-1,0,50,54,54,54,-4,1
PO025013,SUP038,SITE06,P00257,2022-06-27,2022-08-18,2022-08-24,57,57,6,1,58,54,54,54,4,0
PO025014,SUP038,SITE06,P00257,2022-07-11,2022-09-03,2022-09-01,41,41,-2,0,52,54,54,54,-2,1
PO025015,SUP038,SITE06,P00257,2022-07-25,2022-09-11,2022-09-12,83,83,1,1,49,54,54,54,-5,0
PO025016,SUP038,SITE06,P00257,2022-08-01,2022-09-25,2022-09-27,41,41,2,1,57,54,54,54,3,0
PO025017,SUP038,SITE06,P00257,2022-10-10,2022-11-30,2022-12-02,12,9,2,1,53,54,54,54,-1,0
PO025018,SUP038,SITE06,P00257,2022-11-07,2022-12-22,2022-12-29,50,50,7,1,52,54,54,54,-2,0
PO025019,SUP038,SITE06,P00257,2022-11-28,2023-01-21,2023-01-21,135,135,0,0,54,54,54,54,0,1
PO025020,SUP038,SITE06,P00257,2023-01-02,2023-02-18,2023-02-22,86,65,4,1,51,54,54,54,-3,0
PO025021,SUP038,SITE06,P00257,2023-01-09,2023-02-27,2023-03-03,79,79,4,1,53,54,54,54,-1,0
PO025022,SUP038,SITE06,P00257,2023-01-30,2023-03-22,2023-03-29,36,24,7,1,58,54,54,54,4,0
PO025023,SUP038,SITE06,P00257,2023-04-03,2023-05-25,2023-05-27,33,21,2,1,54,54,54,54,0,0
PO025024,SUP038,SITE06,P00257,2023-04-10,2023-06-02,2023-05-30,34,34,-3,0,50,54,54,54,-4,1
PO025025,SUP038,SITE06,P00257,2023-04-24,2023-06-21,2023-06-25,39,39,4,1,62,54,54,54,8,0
PO025026,SUP038,SITE06,P00257,2023-05-08,2023-07-05,2023-07-02,20,20,-3,0,55,54,54,54,1,1
PO025027,SUP038,SITE06,P00257,2023-06-19,2023-08-10,2023-08-10,49,49,0,0,52,54,54,54,-2,1
PO025028,SUP038,SITE06,P00257,2023-09-04,2023-11-01,2023-11-04,42,42,3,1,61,54,54,54,7,0
PO025029,SUP038,SITE06,P00257,2023-10-16,2023-12-16,2023-12-16,59,59,0,0,61,54,54,54,7,1
PO025030,SUP038,SITE06,P00257,2023-10-23,2023-12-13,2023-12-17,30,30,4,1,55,54,54,54,1,0
PO025031,SUP038,SITE06,P00257,2023-11-13,2024-01-02,2024-01-10,11,11,8,1,58,54,54,54,4,0
PO025032,SUP038,SITE06,P00257,2024-01-29,2024-03-25,2024-03-27,17,17,2,1,58,54,54,54,4,0
PO025033,SUP038,SITE06,P00257,2024-03-04,2024-04-26,2024-04-27,39,39,1,1,54,54,54,54,0,0
PO025034,SUP038,SITE06,P00257,2024-04-01,2024-06-02,2024-05-30,40,40,-3,0,59,54,54,54,5,1
PO025035,SUP038,SITE06,P00257,2024-04-22,2024-06-13,2024-06-17,48,48,4,1,56,54,54,54,2,0
PO025036,SUP038,SITE06,P00257,2024-07-29,2024-09-20,2024-09-24,28,28,4,1,57,54,54,54,3,0
PO025037,SUP038,SITE06,P00257,2024-11-25,2025-01-19,2025-01-23,50,50,4,1,59,54,54,54,5,0
PO025038,SUP038,SITE06,P00257,2024-12-16,2025-02-05,2025-02-07,15,15,2,1,53,54,54,54,-1,0
PO025039,SUP017,SITE01,P00258,2022-02-28,2022-03-17,2022-03-15,4,4,-2,0,15,19,19,19,-4,1
PO025040,SUP017,SITE01,P00258,2022-05-09,2022-05-28,2022-05-28,10,10,0,0,19,19,19,19,0,1
PO025041,SUP017,SITE01,P00258,2022-07-18,2022-08-08,2022-08-08,12,12,0,0,21,19,19,19,2,1
PO025042,SUP017,SITE01,P00258,2022-08-15,2022-09-02,2022-09-01,5,5,-1,0,17,19,19,19,-2,1
PO025043,SUP017,SITE01,P00258,2022-10-31,2022-11-20,2022-11-19,12,10,-1,0,19,19,19,19,0,0
PO025044,SUP017,SITE01,P00258,2023-05-15,2023-06-03,2023-06-06,7,7,3,1,22,19,19,19,3,0
PO025045,SUP017,SITE01,P00258,2023-08-07,2023-08-28,2023-09-02,20,20,5,1,26,19,19,19,7,0
PO025046,SUP017,SITE01,P00258,2023-11-13,2023-12-02,2023-12-05,13,13,3,1,22,19,19,19,3,0
PO025047,SUP017,SITE01,P00258,2023-12-04,2023-12-22,2023-12-27,4,4,5,1,23,19,19,19,4,0
PO025048,SUP017,SITE01,P00258,2023-12-18,2024-01-06,2024-01-07,7,7,1,1,20,19,19,19,1,0
PO025049,SUP017,SITE01,P00258,2024-01-08,2024-01-28,2024-01-29,17,17,1,1,21,19,19,19,2,0
PO025050,SUP017,SITE01,P00258,2024-02-05,2024-02-22,2024-02-23,7,7,1,1,18,19,19,19,-1,0
PO025051,SUP017,SITE01,P00258,2024-02-19,2024-03-08,2024-03-05,15,15,-3,0,15,19,19,19,-4,1
PO025052,SUP017,SITE01,P00258,2024-09-30,2024-10-21,2024-10-18,4,4,-3,0,18,19,19,19,-1,1
PO025053,SUP017,SITE01,P00258,2024-11-18,2024-12-07,2024-12-04,10,10,-3,0,16,19,19,19,-3,1
PO025054,SUP017,SITE02,P00258,2022-06-13,2022-07-04,2022-07-05,4,4,1,1,22,19,19,19,3,0
PO025055,SUP017,SITE02,P00258,2022-07-04,2022-07-24,2022-07-25,4,4,1,1,21,19,19,19,2,0
PO025056,SUP017,SITE02,P00258,2022-08-22,2022-09-10,2022-09-07,7,7,-3,0,16,19,19,19,-3,1
PO025057,SUP017,SITE02,P00258,2022-09-05,2022-09-23,2022-09-20,15,15,-3,0,15,19,19,19,-4,1
PO025058,SUP017,SITE02,P00258,2022-09-26,2022-10-14,2022-10-13,5,5,-1,0,17,19,19,19,-2,1
PO025059,SUP017,SITE02,P00258,2022-10-31,2022-11-19,2022-11-16,19,19,-3,0,16,19,19,19,-3,1
PO025060,SUP017,SITE02,P00258,2022-12-05,2022-12-25,2022-12-24,9,7,-1,0,19,19,19,19,0,0
PO025061,SUP017,SITE02,P00258,2023-03-13,2023-04-01,2023-03-29,8,8,-3,0,16,19,19,19,-3,1
PO025062,SUP017,SITE02,P00258,2023-04-03,2023-04-19,2023-04-18,5,5,-1,0,15,19,19,19,-4,1
PO025063,SUP017,SITE02,P00258,2023-10-02,2023-10-22,2023-10-19,7,7,-3,0,17,19,19,19,-2,1
PO025064,SUP017,SITE02,P00258,2023-12-11,2023-12-31,2023-12-28,35,35,-3,0,17,19,19,19,-2,1
PO025065,SUP017,SITE02,P00258,2024-03-04,2024-03-23,2024-03-20,14,14,-3,0,16,19,19,19,-3,1
PO025066,SUP017,SITE02,P00258,2024-08-19,2024-09-04,2024-09-04,4,4,0,0,16,19,19,19,-3,1
PO025067,SUP017,SITE02,P00258,2024-09-02,2024-09-22,2024-09-24,4,4,2,1,22,19,19,19,3,0
PO025068,SUP017,SITE02,P00258,2024-11-11,2024-12-02,2024-12-03,12,8,1,1,22,19,19,19,3,0
PO025069,SUP017,SITE03,P00258,2022-02-14,2022-03-06,2022-03-08,14,14,2,1,22,19,19,19,3,0
PO025070,SUP017,SITE03,P00258,2022-07-18,2022-08-06,2022-08-03,10,10,-3,0,16,19,19,19,-3,1
PO025071,SUP017,SITE03,P00258,2023-01-23,2023-02-12,2023-02-15,6,6,3,1,23,19,19,19,4,0
PO025072,SUP017,SITE03,P00258,2023-03-27,2023-04-15,2023-04-13,9,7,-2,0,17,19,19,19,-2,0
PO025073,SUP017,SITE03,P00258,2023-04-17,2023-05-05,2023-05-06,8,8,1,1,19,19,19,19,0,0
PO025074,SUP017,SITE03,P00258,2023-06-12,2023-07-01,2023-07-01,10,10,0,0,19,19,19,19,0,1
PO025075,SUP017,SITE03,P00258,2023-10-02,2023-10-20,2023-10-20,5,5,0,0,18,19,19,19,-1,1
PO025076,SUP017,SITE03,P00258,2023-12-11,2023-12-28,2023-12-26,8,5,-2,0,15,19,19,19,-4,0
PO025077,SUP017,SITE03,P00258,2024-01-15,2024-02-02,2024-01-31,10,10,-2,0,16,19,19,19,-3,1
PO025078,SUP017,SITE03,P00258,2024-04-08,2024-04-26,2024-04-24,9,9,-2,0,16,19,19,19,-3,1
PO025079,SUP017,SITE03,P00258,2024-05-20,2024-06-06,2024-06-07,10,10,1,1,18,19,19,19,-1,0
PO025080,SUP017,SITE03,P00258,2024-07-15,2024-08-04,2024-08-06,22,22,2,1,22,19,19,19,3,0
PO025081,SUP017,SITE03,P00258,2024-09-09,2024-09-26,2024-09-27,6,6,1,1,18,19,19,19,-1,0
PO025082,SUP017,SITE03,P00258,2024-09-16,2024-10-07,2024-10-08,23,23,1,1,22,19,19,19,3,0
PO025083,SUP017,SITE03,P00258,2024-12-23,2025-01-11,2025-01-09,5,5,-2,0,17,19,19,19,-2,1
PO025084,SUP017,SITE04,P00258,2022-02-21,2022-03-12,2022-03-11,18,18,-1,0,18,19,19,19,-1,1
PO025085,SUP017,SITE04,P00258,2022-03-21,2022-04-08,2022-04-10,5,5,2,1,20,19,19,19,1,0
PO025086,SUP017,SITE04,P00258,2022-06-06,2022-06-26,2022-06-23,5,5,-3,0,17,19,19,19,-2,1
PO025087,SUP017,SITE04,P00258,2022-06-13,2022-07-03,2022-07-07,4,4,4,1,24,19,19,19,5,0
PO025088,SUP017,SITE04,P00258,2022-06-27,2022-07-16,2022-07-13,9,9,-3,0,16,19,19,19,-3,1
PO025089,SUP017,SITE04,P00258,2022-08-08,2022-08-29,2022-08-26,8,8,-3,0,18,19,19,19,-1,1
PO025090,SUP017,SITE04,P00258,2022-08-15,2022-09-02,2022-09-01,27,27,-1,0,17,19,19,19,-2,1
PO025091,SUP017,SITE04,P00258,2022-11-07,2022-11-24,2022-11-25,13,13,1,1,18,19,19,19,-1,0
PO025092,SUP017,SITE04,P00258,2022-12-12,2022-12-31,2022-12-30,27,27,-1,0,18,19,19,19,-1,1
PO025093,SUP017,SITE04,P00258,2023-10-23,2023-11-12,2023-11-12,36,36,0,0,20,19,19,19,1,1
PO025094,SUP017,SITE04,P00258,2023-11-06,2023-11-25,2023-11-22,8,8,-3,0,16,19,19,19,-3,1
PO025095,SUP017,SITE04,P00258,2023-12-04,2023-12-23,2023-12-25,20,16,2,1,21,19,19,19,2,0
PO025096,SUP017,SITE04,P00258,2024-03-11,2024-03-29,2024-03-26,13,13,-3,0,15,19,19,19,-4,1
PO025097,SUP017,SITE04,P00258,2024-04-22,2024-05-11,2024-05-16,12,12,5,1,24,19,19,19,5,0
PO025098,SUP017,SITE04,P00258,2024-05-06,2024-05-27,2024-05-28,6,6,1,1,22,19,19,19,3,0
PO025099,SUP017,SITE04,P00258,2024-06-24,2024-07-15,2024-07-13,15,15,-2,0,19,19,19,19,0,1
PO025100,SUP017,SITE04,P00258,2024-07-22,2024-08-14,2024-08-11,9,9,-3,0,20,19,19,19,1,1
PO025101,SUP017,SITE04,P00258,2024-10-14,2024-11-04,2024-11-03,19,19,-1,0,20,19,19,19,1,1
PO025102,SUP017,SITE04,P00258,2024-11-18,2024-12-06,2024-12-05,14,14,-1,0,17,19,19,19,-2,1
PO025103,SUP017,SITE05,P00258,2022-05-23,2022-06-11,2022-06-12,4,4,1,1,20,19,19,19,1,0
PO025104,SUP017,SITE05,P00258,2022-08-08,2022-08-29,2022-09-02,4,4,4,1,25,19,19,19,6,0
PO025105,SUP017,SITE05,P00258,2022-10-03,2022-10-26,2022-10-26,4,4,0,0,23,19,19,19,4,1
PO025106,SUP017,SITE05,P00258,2022-10-31,2022-11-19,2022-11-21,6,6,2,1,21,19,19,19,2,0
PO025107,SUP017,SITE05,P00258,2023-01-09,2023-01-29,2023-01-27,11,11,-2,0,18,19,19,19,-1,1
PO025108,SUP017,SITE05,P00258,2023-02-27,2023-03-20,2023-03-18,4,4,-2,0,19,19,19,19,0,1
PO025109,SUP017,SITE05,P00258,2023-07-17,2023-08-05,2023-08-04,5,5,-1,0,18,19,19,19,-1,1
PO025110,SUP017,SITE05,P00258,2023-09-04,2023-09-24,2023-09-24,6,6,0,0,20,19,19,19,1,1
PO025111,SUP017,SITE05,P00258,2023-09-25,2023-10-17,2023-10-21,11,11,4,1,26,19,19,19,7,0
PO025112,SUP017,SITE05,P00258,2023-10-30,2023-11-19,2023-11-16,7,7,-3,0,17,19,19,19,-2,1
PO025113,SUP017,SITE05,P00258,2024-10-14,2024-11-01,2024-10-30,5,5,-2,0,16,19,19,19,-3,1
PO025114,SUP017,SITE05,P00258,2024-12-09,2024-12-26,2024-12-30,6,6,4,1,21,19,19,19,2,0
PO025115,SUP017,SITE06,P00258,2022-01-10,2022-02-01,2022-02-01,5,5,0,0,22,19,19,19,3,1
PO025116,SUP017,SITE06,P00258,2022-02-07,2022-02-25,2022-02-24,5,5,-1,0,17,19,19,19,-2,1
PO025117,SUP017,SITE06,P00258,2022-04-18,2022-05-04,2022-05-06,6,6,2,1,18,19,19,19,-1,0
PO025118,SUP017,SITE06,P00258,2022-06-27,2022-07-17,2022-07-17,11,11,0,0,20,19,19,19,1,1
PO025119,SUP017,SITE06,P00258,2023-01-09,2023-01-30,2023-01-28,9,9,-2,0,19,19,19,19,0,1
PO025120,SUP017,SITE06,P00258,2023-02-13,2023-03-02,2023-02-27,18,18,-3,0,14,19,19,19,-5,1
PO025121,SUP017,SITE06,P00258,2023-03-20,2023-04-05,2023-04-02,6,6,-3,0,13,19,19,19,-6,1
PO025122,SUP017,SITE06,P00258,2023-05-29,2023-06-16,2023-06-18,3,3,2,1,20,19,19,19,1,0
PO025123,SUP017,SITE06,P00258,2023-06-12,2023-07-01,2023-06-29,6,6,-2,0,17,19,19,19,-2,1
PO025124,SUP017,SITE06,P00258,2023-07-10,2023-07-28,2023-07-27,6,6,-1,0,17,19,19,19,-2,1
PO025125,SUP017,SITE06,P00258,2024-01-15,2024-01-31,2024-01-31,4,4,0,0,16,19,19,19,-3,1
PO025126,SUP017,SITE06,P00258,2024-01-29,2024-02-16,2024-02-17,4,3,1,1,19,19,19,19,0,0
PO025127,SUP017,SITE06,P00258,2024-05-27,2024-06-19,2024-06-16,10,10,-3,0,20,19,19,19,1,1
PO025128,SUP017,SITE06,P00258,2024-06-24,2024-07-13,2024-07-12,7,4,-1,0,18,19,19,19,-1,0
PO025129,SUP017,SITE06,P00258,2024-07-08,2024-07-24,2024-07-23,6,6,-1,0,15,19,19,19,-4,1
PO025130,SUP017,SITE06,P00258,2024-07-22,2024-08-10,2024-08-08,6,6,-2,0,17,19,19,19,-2,1
PO025131,SUP017,SITE06,P00258,2024-08-26,2024-09-14,2024-09-17,4,4,3,1,22,19,19,19,3,0
PO025132,SUP016,SITE01,P00259,2022-10-24,2022-12-12,2022-12-09,7,7,-3,0,46,50,50,50,-4,1
PO025133,SUP016,SITE01,P00259,2023-02-20,2023-04-18,2023-04-24,2,2,6,1,63,50,50,50,13,0
PO025134,SUP016,SITE01,P00259,2023-10-09,2023-11-28,2023-12-02,3,3,4,1,54,50,50,50,4,0
PO025135,SUP016,SITE01,P00259,2023-10-23,2023-12-09,2023-12-13,4,4,4,1,51,50,50,50,1,0
PO025136,SUP016,SITE01,P00259,2023-12-25,2024-02-10,2024-02-15,5,5,5,1,52,50,50,50,2,0
PO025137,SUP016,SITE01,P00259,2024-01-29,2024-03-20,2024-03-20,2,2,0,0,51,50,50,50,1,1
PO025138,SUP016,SITE01,P00259,2024-04-22,2024-06-12,2024-06-17,5,5,5,1,56,50,50,50,6,0
PO025139,SUP016,SITE01,P00259,2024-08-12,2024-09-30,2024-09-29,4,4,-1,0,48,50,50,50,-2,1
PO025140,SUP016,SITE02,P00259,2022-01-17,2022-03-08,2022-03-08,2,2,0,0,50,50,50,50,0,1
PO025141,SUP016,SITE02,P00259,2022-05-30,2022-07-19,2022-07-22,3,3,3,1,53,50,50,50,3,0
PO025142,SUP016,SITE02,P00259,2022-11-14,2022-12-28,2022-12-25,4,4,-3,0,41,50,50,50,-9,1
PO025143,SUP016,SITE02,P00259,2024-03-18,2024-05-02,2024-05-07,4,4,5,1,50,50,50,50,0,0
PO025144,SUP016,SITE02,P00259,2024-03-25,2024-05-17,2024-05-19,6,6,2,1,55,50,50,50,5,0
PO025145,SUP016,SITE03,P00259,2022-01-31,2022-03-20,2022-03-24,11,11,4,1,52,50,50,50,2,0
PO025146,SUP016,SITE03,P00259,2022-12-05,2023-01-24,2023-01-24,4,4,0,0,50,50,50,50,0,1
PO025147,SUP016,SITE03,P00259,2022-12-12,2023-01-22,2023-01-20,7,7,-2,0,39,50,50,50,-11,1
PO025148,SUP016,SITE03,P00259,2023-01-30,2023-03-27,2023-03-24,21,21,-3,0,53,50,50,50,3,1
PO025149,SUP016,SITE03,P00259,2023-06-12,2023-07-30,2023-08-03,5,5,4,1,52,50,50,50,2,0
PO025150,SUP016,SITE03,P00259,2023-07-03,2023-08-13,2023-08-19,5,4,6,1,47,50,50,50,-3,0
PO025151,SUP016,SITE03,P00259,2023-11-27,2024-01-22,2024-01-26,8,8,4,1,60,50,50,50,10,0
PO025152,SUP016,SITE03,P00259,2023-12-25,2024-02-11,2024-02-16,11,11,5,1,53,50,50,50,3,0
PO025153,SUP016,SITE03,P00259,2024-01-08,2024-03-01,2024-03-04,5,5,3,1,56,50,50,50,6,0
PO025154,SUP016,SITE03,P00259,2024-04-15,2024-06-05,2024-06-10,3,3,5,1,56,50,50,50,6,0
PO025155,SUP016,SITE03,P00259,2024-05-06,2024-06-18,2024-06-16,6,6,-2,0,41,50,50,50,-9,1
PO025156,SUP016,SITE03,P00259,2024-07-29,2024-09-16,2024-09-17,5,5,1,1,50,50,50,50,0,0
PO025157,SUP016,SITE04,P00259,2022-05-30,2022-07-26,2022-07-26,25,25,0,0,57,50,50,50,7,1
PO025158,SUP016,SITE04,P00259,2022-07-04,2022-08-23,2022-08-29,15,15,6,1,56,50,50,50,6,0
PO025159,SUP016,SITE04,P00259,2022-08-22,2022-10-13,2022-10-10,3,3,-3,0,49,50,50,50,-1,1
PO025160,SUP016,SITE04,P00259,2022-10-03,2022-11-22,2022-11-24,11,11,2,1,52,50,50,50,2,0
PO025161,SUP016,SITE04,P00259,2022-10-17,2022-11-30,2022-12-06,14,10,6,1,50,50,50,50,0,0
PO025162,SUP016,SITE04,P00259,2022-11-07,2022-12-31,2023-01-04,8,6,4,1,58,50,50,50,8,0
PO025163,SUP016,SITE04,P00259,2022-11-14,2022-12-31,2023-01-03,9,9,3,1,50,50,50,50,0,0
PO025164,SUP016,SITE04,P00259,2022-11-28,2023-01-18,2023-01-22,6,6,4,1,55,50,50,50,5,0
PO025165,SUP016,SITE04,P00259,2023-04-17,2023-06-03,2023-06-04,6,6,1,1,48,50,50,50,-2,0
PO025166,SUP016,SITE04,P00259,2023-10-09,2023-12-03,2023-12-09,3,2,6,1,61,50,50,50,11,0
