po_id,supplier_id,site_id,part_id,order_date,promised_date,receipt_date,ordered_qty,received_qty
PO024917,SUP038,SITE03,P00257,2023-06-26,2023-08-14,2023-08-14,25,25
PO024918,SUP038,SITE03,P00257,2023-07-03,2023-08-30,2023-08-30,20,20
PO024919,SUP038,SITE03,P00257,2023-09-04,2023-10-25,2023-10-26,14,13
PO024920,SUP038,SITE03,P00257,2023-09-25,2023-11-13,2023-11-10,15,15
PO024921,SUP038,SITE03,P00257,2023-10-09,2023-12-04,2023-12-03,42,42
PO024922,SUP038,SITE03,P00257,2023-11-13,2024-01-10,2024-01-09,17,17
PO024923,SUP038,SITE03,P00257,2023-11-20,2024-01-09,2024-01-09,17,17
PO024924,SUP038,SITE03,P00257,2023-12-11,2024-02-03,2024-02-10,10,10
PO024925,SUP038,SITE03,P00257,2024-01-22,2024-03-10,2024-03-14,16,16
PO024926,SUP038,SITE03,P00257,2024-02-05,2024-04-01,2024-04-03,29,29
PO024927,SUP038,SITE03,P00257,2024-03-11,2024-05-10,2024-05-09,19,19
PO024928,SUP038,SITE03,P00257,2024-04-01,2024-05-20,2024-05-20,9,9
PO024929,SUP038,SITE03,P00257,2024-05-27,2024-07-14,2024-07-16,11,11
PO024930,SUP038,SITE03,P00257,2024-06-24,2024-08-13,2024-08-20,12,12
PO024931,SUP038,SITE03,P00257,2024-07-01,2024-08-27,2024-08-31,39,39
PO024932,SUP038,SITE03,P00257,2024-07-29,2024-09-28,2024-09-29,25,25
PO024933,SUP038,SITE03,P00257,2024-08-12,2024-10-06,2024-10-06,51,38
PO024934,SUP038,SITE03,P00257,2024-08-26,2024-10-24,2024-10-24,46,46
PO024935,SUP038,SITE03,P00257,2024-09-09,2024-11-03,2024-10-31,9,9
PO024936,SUP038,SITE03,P00257,2024-11-11,2025-01-06,2025-01-03,27,27
PO024937,SUP038,SITE03,P00257,2024-12-02,2025-01-20,2025-01-20,22,22
PO024938,SUP038,SITE04,P00257,2022-01-24,2022-03-19,2022-03-20,76,76
PO024939,SUP038,SITE04,P00257,2022-04-18,2022-06-07,2022-06-08,39,39
PO024940,SUP038,SITE04,P00257,2022-08-01,2022-09-27,2022-10-05,65,51
PO024941,SUP038,SITE04,P00257,2022-09-12,2022-10-31,2022-10-30,18,18
PO024942,SUP038,SITE04,P00257,2022-10-10,2022-11-30,2022-12-07,64,50
PO024943,SUP038,SITE04,P00257,2022-11-14,2023-01-15,2023-01-22,72,72
PO024944,SUP038,SITE04,P00257,2022-12-19,2023-02-05,2023-02-05,57,57
PO024945,SUP038,SITE04,P00257,2023-01-23,2023-03-10,2023-03-17,60,60
PO024946,SUP038,SITE04,P00257,2023-02-13,2023-04-07,2023-04-13,59,59
PO024947,SUP038,SITE04,P00257,2023-03-13,2023-05-02,2023-05-01,28,28
PO024948,SUP038,SITE04,P00257,2023-05-01,2023-06-25,2023-06-29,133,80
PO024949,SUP038,SITE04,P00257,2023-05-08,2023-07-02,2023-07-03,63,63
PO024950,SUP038,SITE04,P00257,2023-05-15,2023-07-11,2023-07-11,47,31
PO024951,SUP038,SITE04,P00257,2023-07-24,2023-09-19,2023-09-17,32,32
PO024952,SUP038,SITE04,P00257,2023-09-04,2023-10-29,2023-10-29,96,96
PO024953,SUP038,SITE04,P00257,2023-09-18,2023-11-02,2023-11-04,83,83
PO024954,SUP038,SITE04,P00257,2023-10-16,2023-12-18,2023-12-21,34,31
PO024955,SUP038,SITE04,P00257,2023-10-23,2023-12-18,2023-12-19,34,34
PO024956,SUP038,SITE04,P00257,2023-10-30,2023-12-23,2023-12-24,40,34
PO024957,SUP038,SITE04,P00257,2023-11-13,2024-01-09,2024-01-12,39,39
PO024958,SUP038,SITE04,P00257,2024-01-01,2024-02-26,2024-03-01,64,64
PO024959,SUP038,SITE04,P00257,2024-01-08,2024-02-27,2024-02-24,57,57
PO024960,SUP038,SITE04,P00257,2024-03-04,2024-04-26,2024-04-26,56,56
PO024961,SUP038,SITE04,P00257,2024-04-01,2024-05-23,2024-05-24,46,41
PO024962,SUP038,SITE04,P00257,2024-04-29,2024-06-29,2024-07-01,35,35
PO024963,SUP038,SITE04,P00257,2024-05-13,2024-07-02,2024-07-08,85,85
PO024964,SUP038,SITE04,P00257,2024-06-10,2024-08-06,2024-08-07,45,45
PO024965,SUP038,SITE04,P00257,2024-06-17,2024-08-10,2024-08-09,168,168
PO024966,SUP038,SITE04,P00257,2024-07-01,2024-08-29,2024-08-30,65,65
PO024967,SUP038,SITE04,P00257,2024-07-08,2024-09-01,2024-08-29,22,22
PO024968,SUP038,SITE04,P00257,2024-08-12,2024-10-04,2024-10-09,51,51
PO024969,SUP038,SITE04,P00257,2024-09-09,2024-11-11,2024-11-15,120,120
PO024970,SUP038,SITE04,P00257,2024-11-11,2025-01-13,2025-01-17,86,86
PO024971,SUP038,SITE04,P00257,2024-12-16,2025-02-09,2025-02-14,69,69
PO024972,SUP038,SITE04,P00257,2024-12-23,2025-02-12,2025-02-13,27,27
PO024973,SUP038,SITE05,P00257,2022-01-03,2022-02-23,2022-02-22,16,16
PO024974,SUP038,SITE05,P00257,2022-01-17,2022-03-03,2022-03-04,19,19
PO024975,SUP038,SITE05,P00257,2022-01-24,2022-03-17,2022-03-18,14,14
PO024976,SUP038,SITE05,P00257,2022-01-31,2022-03-27,2022-04-02,11,11
PO024977,SUP038,SITE05,P00257,2022-02-14,2022-04-07,2022-04-11,12,11
PO024978,SUP038,SITE05,P00257,2022-03-14,2022-05-20,2022-05-24,22,22
PO024979,SUP038,SITE05,P00257,2022-06-13,2022-08-05,2022-08-10,17,12
PO024980,SUP038,SITE05,P00257,2022-07-25,2022-09-17,2022-09-28,19,19
PO024981,SUP038,SITE05,P00257,2022-08-15,2022-10-09,2022-10-10,26,26
PO024982,SUP038,SITE05,P00257,2022-08-22,2022-10-13,2022-10-16,9,6
PO024983,SUP038,SITE05,P00257,2022-11-07,2022-12-31,2022-12-30,19,19
PO024984,SUP038,SITE05,P00257,2022-12-05,2023-02-01,2023-02-03,12,12
PO024985,SUP038,SITE05,P00257,2023-01-23,2023-03-16,2023-03-18,24,24
PO024986,SUP038,SITE05,P00257,2023-02-13,2023-04-10,2023-04-14,30,30
PO024987,SUP038,SITE05,P00257,2023-04-10,2023-06-03,2023-06-05,34,34
PO024988,SUP038,SITE05,P00257,2023-04-17,2023-06-05,2023-06-07,24,24
PO024989,SUP038,SITE05,P00257,2023-05-29,2023-07-19,2023-07-22,9,6
PO024990,SUP038,SITE05,P00257,2023-06-26,2023-08-20,2023-08-23,23,23
PO024991,SUP038,SITE05,P00257,2023-08-07,2023-09-26,2023-09-28,11,11
PO024992,SUP038,SITE05,P00257,2023-08-21,2023-10-10,2023-10-10,28,28
PO024993,SUP038,SITE05,P00257,2023-10-16,2023-12-08,2023-12-11,19,19
PO024994,SUP038,SITE05,P00257,2023-11-06,2023-12-29,2023-12-26,12,12
PO024995,SUP038,SITE05,P00257,2023-12-11,2024-01-31,2024-02-05,30,30
PO024996,SUP038,SITE05,P00257,2024-01-15,2024-03-05,2024-03-09,8,8
PO024997,SUP038,SITE05,P00257,2024-02-19,2024-04-12,2024-04-16,8,8
PO024998,SUP038,SITE05,P00257,2024-03-11,2024-05-08,2024-05-10,10,10
PO024999,SUP038,SITE05,P00257,2024-04-29,2024-06-24,2024-06-27,10,10
PO025000,SUP038,SITE05,P00257,2024-05-27,2024-07-22,2024-07-19,13,13
PO025001,SUP038,SITE05,P00257,2024-07-08,2024-09-03,2024-09-08,10,10
PO025002,SUP038,SITE05,P00257,2024-11-04,2024-12-31,2024-12-30,10,10
PO025003,SUP038,SITE05,P00257,2024-11-25,2025-01-11,2025-01-13,15,15
PO025004,SUP038,SITE06,P00257,2022-01-10,2022-03-09,2022-03-10,39,39
PO025005,SUP038,SITE06,P00257,2022-01-17,2022-03-04,2022-03-02,54,54
PO025006,SUP038,SITE06,P00257,2022-02-14,2022-04-12,2022-04-20,30,30
PO025007,SUP038,SITE06,P00257,2022-02-21,2022-04-13,2022-04-14,18,18
PO025008,SUP038,SITE06,P00257,2022-03-07,2022-04-22,2022-04-22,35,35
PO025009,SUP038,SITE06,P00257,2022-03-21,2022-05-18,2022-05-17,15,15
PO025010,SUP038,SITE06,P00257,2022-05-16,2022-06-29,2022-07-04,67,67
PO025011,SUP038,SITE06,P00257,2022-05-23,2022-07-16,2022-07-20,201,201
PO025012,SUP038,SITE06,P00257,2022-06-20,2022-08-10,2022-08-09,24,24
PO025013,SUP038,SITE06,P00257,2022-06-27,2022-08-18,2022-08-24,57,57
PO025014,SUP038,SITE06,P00257,2022-07-11,2022-09-03,2022-09-01,41,41
PO025015,SUP038,SITE06,P00257,2022-07-25,2022-09-11,2022-09-12,83,83
PO025016,SUP038,SITE06,P00257,2022-08-01,2022-09-25,2022-09-27,41,41
PO025017,SUP038,SITE06,P00257,2022-10-10,2022-11-30,2022-12-02,12,9
PO025018,SUP038,SITE06,P00257,2022-11-07,2022-12-22,2022-12-29,50,50
PO025019,SUP038,SITE06,P00257,2022-11-28,2023-01-21,2023-01-21,135,135
PO025020,SUP038,SITE06,P00257,2023-01-02,2023-02-18,2023-02-22,86,65
PO025021,SUP038,SITE06,P00257,2023-01-09,2023-02-27,2023-03-03,79,79
PO025022,SUP038,SITE06,P00257,2023-01-30,2023-03-22,2023-03-29,36,24
PO025023,SUP038,SITE06,P00257,2023-04-03,2023-05-25,2023-05-27,33,21
PO025024,SUP038,SITE06,P00257,2023-04-10,2023-06-02,2023-05-30,34,34
PO025025,SUP038,SITE06,P00257,2023-04-24,2023-06-21,2023-06-25,39,39
PO025026,SUP038,SITE06,P00257,2023-05-08,2023-07-05,2023-07-02,20,20
PO025027,SUP038,SITE06,P00257,2023-06-19,2023-08-10,2023-08-10,49,49
PO025028,SUP038,SITE06,P00257,2023-09-04,2023-11-01,2023-11-04,42,42
PO025029,SUP038,SITE06,P00257,2023-10-16,2023-12-16,2023-12-16,59,59
PO025030,SUP038,SITE06,P00257,2023-10-23,2023-12-13,2023-12-17,30,30
PO025031,SUP038,SITE06,P00257,2023-11-13,2024-01-02,2024-01-10,11,11
PO025032,SUP038,SITE06,P00257,2024-01-29,2024-03-25,2024-03-27,17,17
PO025033,SUP038,SITE06,P00257,2024-03-04,2024-04-26,2024-04-27,39,39
PO025034,SUP038,SITE06,P00257,2024-04-01,2024-06-02,2024-05-30,40,40
PO025035,SUP038,SITE06,P00257,2024-04-22,2024-06-13,2024-06-17,48,48
PO025036,SUP038,SITE06,P00257,2024-07-29,2024-09-20,2024-09-24,28,28
PO025037,SUP038,SITE06,P00257,2024-11-25,2025-01-19,2025-01-23,50,50
PO025038,SUP038,SITE06,P00257,2024-12-16,2025-02-05,2025-02-07,15,15
PO025039,SUP017,SITE01,P00258,2022-02-28,2022-03-17,2022-03-15,4,4
PO025040,SUP017,SITE01,P00258,2022-05-09,2022-05-28,2022-05-28,10,10
PO025041,SUP017,SITE01,P00258,2022-07-18,2022-08-08,2022-08-08,12,12
PO025042,SUP017,SITE01,P00258,2022-08-15,2022-09-02,2022-09-01,5,5
PO025043,SUP017,SITE01,P00258,2022-10-31,2022-11-20,2022-11-19,12,10
PO025044,SUP017,SITE01,P00258,2023-05-15,2023-06-03,2023-06-06,7,7
PO025045,SUP017,SITE01,P00258,2023-08-07,2023-08-28,2023-09-02,20,20
PO025046,SUP017,SITE01,P00258,2023-11-13,2023-12-02,2023-12-05,13,13
PO025047,SUP017,SITE01,P00258,2023-12-04,2023-12-22,2023-12-27,4,4
PO025048,SUP017,SITE01,P00258,2023-12-18,2024-01-06,2024-01-07,7,7
PO025049,SUP017,SITE01,P00258,2024-01-08,2024-01-28,2024-01-29,17,17
PO025050,SUP017,SITE01,P00258,2024-02-05,2024-02-22,2024-02-23,7,7
PO025051,SUP017,SITE01,P00258,2024-02-19,2024-03-08,2024-03-05,15,15
PO025052,SUP017,SITE01,P00258,2024-09-30,2024-10-21,2024-10-18,4,4
PO025053,SUP017,SITE01,P00258,2024-11-18,2024-12-07,2024-12-04,10,10
PO025054,SUP017,SITE02,P00258,2022-06-13,2022-07-04,2022-07-05,4,4
PO025055,SUP017,SITE02,P00258,2022-07-04,2022-07-24,2022-07-25,4,4
PO025056,SUP017,SITE02,P00258,2022-08-22,2022-09-10,2022-09-07,7,7
PO025057,SUP017,SITE02,P00258,2022-09-05,2022-09-23,2022-09-20,15,15
PO025058,SUP017,SITE02,P00258,2022-09-26,2022-10-14,2022-10-13,5,5
PO025059,SUP017,SITE02,P00258,2022-10-31,2022-11-19,2022-11-16,19,19
PO025060,SUP017,SITE02,P00258,2022-12-05,2022-12-25,2022-12-24,9,7
PO025061,SUP017,SITE02,P00258,2023-03-13,2023-04-01,2023-03-29,8,8
PO025062,SUP017,SITE02,P00258,2023-04-03,2023-04-19,2023-04-18,5,5
PO025063,SUP017,SITE02,P00258,2023-10-02,2023-10-22,2023-10-19,7,7
PO025064,SUP017,SITE02,P00258,2023-12-11,2023-12-31,2023-12-28,35,35
PO025065,SUP017,SITE02,P00258,2024-03-04,2024-03-23,2024-03-20,14,14
PO025066,SUP017,SITE02,P00258,2024-08-19,2024-09-04,2024-09-04,4,4
PO025067,SUP017,SITE02,P00258,2024-09-02,2024-09-22,2024-09-24,4,4
PO025068,SUP017,SITE02,P00258,2024-11-11,2024-12-02,2024-12-03,12,8
PO025069,SUP017,SITE03,P00258,2022-02-14,2022-03-06,2022-03-08,14,14
PO025070,SUP017,SITE03,P00258,2022-07-18,2022-08-06,2022-08-03,10,10
PO025071,SUP017,SITE03,P00258,2023-01-23,2023-02-12,2023-02-15,6,6
PO025072,SUP017,SITE03,P00258,2023-03-27,2023-04-15,2023-04-13,9,7
PO025073,SUP017,SITE03,P00258,2023-04-17,2023-05-05,2023-05-06,8,8
PO025074,SUP017,SITE03,P00258,2023-06-12,2023-07-01,2023-07-01,10,10
PO025075,SUP017,SITE03,P00258,2023-10-02,2023-10-20,2023-10-20,5,5
PO025076,SUP017,SITE03,P00258,2023-12-11,2023-12-28,2023-12-26,8,5
PO025077,SUP017,SITE03,P00258,2024-01-15,2024-02-02,2024-01-31,10,10
PO025078,SUP017,SITE03,P00258,2024-04-08,2024-04-26,2024-04-24,9,9
PO025079,SUP017,SITE03,P00258,2024-05-20,2024-06-06,2024-06-07,10,10
PO025080,SUP017,SITE03,P00258,2024-07-15,2024-08-04,2024-08-06,22,22
PO025081,SUP017,SITE03,P00258,2024-09-09,2024-09-26,2024-09-27,6,6
PO025082,SUP017,SITE03,P00258,2024-09-16,2024-10-07,2024-10-08,23,23
PO025083,SUP017,SITE03,P00258,2024-12-23,2025-01-11,2025-01-09,5,5
PO025084,SUP017,SITE04,P00258,2022-02-21,2022-03-12,2022-03-11,18,18
PO025085,SUP017,SITE04,P00258,2022-03-21,2022-04-08,2022-04-10,5,5
PO025086,SUP017,SITE04,P00258,2022-06-06,2022-06-26,2022-06-23,5,5
PO025087,SUP017,SITE04,P00258,2022-06-13,2022-07-03,2022-07-07,4,4
PO025088,SUP017,SITE04,P00258,2022-06-27,2022-07-16,2022-07-13,9,9
PO025089,SUP017,SITE04,P00258,2022-08-08,2022-08-29,2022-08-26,8,8
PO025090,SUP017,SITE04,P00258,2022-08-15,2022-09-02,2022-09-01,27,27
PO025091,SUP017,SITE04,P00258,2022-11-07,2022-11-24,2022-11-25,13,13
PO025092,SUP017,SITE04,P00258,2022-12-12,2022-12-31,2022-12-30,27,27
PO025093,SUP017,SITE04,P00258,2023-10-23,2023-11-12,2023-11-12,36,36
PO025094,SUP017,SITE04,P00258,2023-11-06,2023-11-25,2023-11-22,8,8
PO025095,SUP017,SITE04,P00258,2023-12-04,2023-12-23,2023-12-25,20,16
PO025096,SUP017,SITE04,P00258,2024-03-11,2024-03-29,2024-03-26,13,13
PO025097,SUP017,SITE04,P00258,2024-04-22,2024-05-11,2024-05-16,12,12
PO025098,SUP017,SITE04,P00258,2024-05-06,2024-05-27,2024-05-28,6,6
PO025099,SUP017,SITE04,P00258,2024-06-24,2024-07-15,2024-07-13,15,15
PO025100,SUP017,SITE04,P00258,2024-07-22,2024-08-14,2024-08-11,9,9
PO025101,SUP017,SITE04,P00258,2024-10-14,2024-11-04,2024-11-03,19,19
PO025102,SUP017,SITE04,P00258,2024-11-18,2024-12-06,2024-12-05,14,14
PO025103,SUP017,SITE05,P00258,2022-05-23,2022-06-11,2022-06-12,4,4
PO025104,SUP017,SITE05,P00258,2022-08-08,2022-08-29,2022-09-02,4,4
PO025105,SUP017,SITE05,P00258,2022-10-03,2022-10-26,2022-10-26,4,4
PO025106,SUP017,SITE05,P00258,2022-10-31,2022-11-19,2022-11-21,6,6
PO025107,SUP017,SITE05,P00258,2023-01-09,2023-01-29,2023-01-27,11,11
PO025108,SUP017,SITE05,P00258,2023-02-27,2023-03-20,2023-03-18,4,4
PO025109,SUP017,SITE05,P00258,2023-07-17,2023-08-05,2023-08-04,5,5
PO025110,SUP017,SITE05,P00258,2023-09-04,2023-09-24,2023-09-24,6,6
PO025111,SUP017,SITE05,P00258,2023-09-25,2023-10-17,2023-10-21,11,11
PO025112,SUP017,SITE05,P00258,2023-10-30,2023-11-19,2023-11-16,7,7
PO025113,SUP017,SITE05,P00258,2024-10-14,2024-11-01,2024-10-30,5,5
PO025114,SUP017,SITE05,P00258,2024-12-09,2024-12-26,2024-12-30,6,6
PO025115,SUP017,SITE06,P00258,2022-01-10,2022-02-01,2022-02-01,5,5
PO025116,SUP017,SITE06,P00258,2022-02-07,2022-02-25,2022-02-24,5,5
PO025117,SUP017,SITE06,P00258,2022-04-18,2022-05-04,2022-05-06,6,6
PO025118,SUP017,SITE06,P00258,2022-06-27,2022-07-17,2022-07-17,11,11
PO025119,SUP017,SITE06,P00258,2023-01-09,2023-01-30,2023-01-28,9,9
PO025120,SUP017,SITE06,P00258,2023-02-13,2023-03-02,2023-02-27,18,18
PO025121,SUP017,SITE06,P00258,2023-03-20,2023-04-05,2023-04-02,6,6
PO025122,SUP017,SITE06,P00258,2023-05-29,2023-06-16,2023-06-18,3,3
PO025123,SUP017,SITE06,P00258,2023-06-12,2023-07-01,2023-06-29,6,6
PO025124,SUP017,SITE06,P00258,2023-07-10,2023-07-28,2023-07-27,6,6
PO025125,SUP017,SITE06,P00258,2024-01-15,2024-01-31,2024-01-31,4,4
PO025126,SUP017,SITE06,P00258,2024-01-29,2024-02-16,2024-02-17,4,3
PO025127,SUP017,SITE06,P00258,2024-05-27,2024-06-19,2024-06-16,10,10
PO025128,SUP017,SITE06,P00258,2024-06-24,2024-07-13,2024-07-12,7,4
PO025129,SUP017,SITE06,P00258,2024-07-08,2024-07-24,2024-07-23,6,6
PO025130,SUP017,SITE06,P00258,2024-07-22,2024-08-10,2024-08-08,6,6
PO025131,SUP017,SITE06,P00258,2024-08-26,2024-09-14,2024-09-17,4,4
PO025132,SUP016,SITE01,P00259,2022-10-24,2022-12-12,2022-12-09,7,7
PO025133,SUP016,SITE01,P00259,2023-02-20,2023-04-18,2023-04-24,2,2
PO025134,SUP016,SITE01,P00259,2023-10-09,2023-11-28,2023-12-02,3,3
PO025135,SUP016,SITE01,P00259,2023-10-23,2023-12-09,2023-12-13,4,4
PO025136,SUP016,SITE01,P00259,2023-12-25,2024-02-10,2024-02-15,5,5
PO025137,SUP016,SITE01,P00259,2024-01-29,2024-03-20,2024-03-20,2,2
PO025138,SUP016,SITE01,P00259,2024-04-22,2024-06-12,2024-06-17,5,5
PO025139,SUP016,SITE01,P00259,2024-08-12,2024-09-30,2024-09-29,4,4
PO025140,SUP016,SITE02,P00259,2022-01-17,2022-03-08,2022-03-08,2,2
PO025141,SUP016,SITE02,P00259,2022-05-30,2022-07-19,2022-07-22,3,3
PO025142,SUP016,SITE02,P00259,2022-11-14,2022-12-28,2022-12-25,4,4
PO025143,SUP016,SITE02,P00259,2024-03-18,2024-05-02,2024-05-07,4,4
PO025144,SUP016,SITE02,P00259,2024-03-25,2024-05-17,2024-05-19,6,6
PO025145,SUP016,SITE03,P00259,2022-01-31,2022-03-20,2022-03-24,11,11
PO025146,SUP016,SITE03,P00259,2022-12-05,2023-01-24,2023-01-24,4,4
PO025147,SUP016,SITE03,P00259,2022-12-12,2023-01-22,2023-01-20,7,7
PO025148,SUP016,SITE03,P00259,2023-01-30,2023-03-27,2023-03-24,21,21
PO025149,SUP016,SITE03,P00259,2023-06-12,2023-07-30,2023-08-03,5,5
PO025150,SUP016,SITE03,P00259,2023-07-03,2023-08-13,2023-08-19,5,4
PO025151,SUP016,SITE03,P00259,2023-11-27,2024-01-22,2024-01-26,8,8
PO025152,SUP016,SITE03,P00259,2023-12-25,2024-02-11,2024-02-16,11,11
PO025153,SUP016,SITE03,P00259,2024-01-08,2024-03-01,2024-03-04,5,5
PO025154,SUP016,SITE03,P00259,2024-04-15,2024-06-05,2024-06-10,3,3
PO025155,SUP016,SITE03,P00259,2024-05-06,2024-06-18,2024-06-16,6,6
PO025156,SUP016,SITE03,P00259,2024-07-29,2024-09-16,2024-09-17,5,5
PO025157,SUP016,SITE04,P00259,2022-05-30,2022-07-26,2022-07-26,25,25
PO025158,SUP016,SITE04,P00259,2022-07-04,2022-08-23,2022-08-29,15,15
PO025159,SUP016,SITE04,P00259,2022-08-22,2022-10-13,2022-10-10,3,3
PO025160,SUP016,SITE04,P00259,2022-10-03,2022-11-22,2022-11-24,11,11
PO025161,SUP016,SITE04,P00259,2022-10-17,2022-11-30,2022-12-06,14,10
PO025162,SUP016,SITE04,P00259,2022-11-07,2022-12-31,2023-01-04,8,6
PO025163,SUP016,SITE04,P00259,2022-11-14,2022-12-31,2023-01-03,9,9
PO025164,SUP016,SITE04,P00259,2022-11-28,2023-01-18,2023-01-22,6,6
PO025165,SUP016,SITE04,P00259,2023-04-17,2023-06-03,2023-06-04,6,6
PO025166,SUP016,SITE04,P00259,2023-10-09,2023-12-03,2023-12-09,3,2
PO025167,SUP016,SITE04,P00259,2023-10-16,2023-12-05,2023-12-05,10,10
PO025168,SUP016,SITE04,P00259,2024-01-08,2024-03-04,2024-03-04,4,4
PO025169,SUP016,SITE04,P00259,2024-02-05,2024-03-23,2024-03-25,4,4
PO025170,SUP016,SITE04,P00259,2024-11-04,2024-12-23,2024-12-23,8,8
PO025171,SUP016,SITE05,P00259,2022-01-03,2022-02-25,2022-02-26,4,4
PO025172,SUP016,SITE05,P00259,2022-02-07,2022-04-01,2022-04-02,4,4
PO025173,SUP016,SITE05,P00259,2022-02-14,2022-04-10,2022-04-13,6,6
PO025174,SUP016,SITE05,P00259,2022-03-07,2022-05-01,2022-05-03,11,11
PO025175,SUP016,SITE05,P00259,2022-05-16,2022-07-06,2022-07-06,3,3
PO025176,SUP016,SITE05,P00259,2022-08-22,2022-10-14,2022-10-16,7,7
PO025177,SUP016,SITE05,P00259,2022-10-24,2022-12-03,2022-12-05,5,4
PO025178,SUP016,SITE05,P00259,2023-07-24,2023-09-11,2023-09-14,11,11
PO025179,SUP016,SITE05,P00259,2023-09-25,2023-11-06,2023-11-05,16,16
PO025180,SUP016,SITE05,P00259,2024-01-08,2024-02-28,2024-03-04,11,11
PO025181,SUP016,SITE05,P00259,2024-03-18,2024-05-05,2024-05-04,12,12
PO025182,SUP016,SITE05,P00259,2024-04-15,2024-06-07,2024-06-07,3,2
PO025183,SUP016,SITE05,P00259,2024-06-03,2024-07-27,2024-08-08,11,11
PO025184,SUP016,SITE05,P00259,2024-07-08,2024-08-28,2024-09-02,4,4
PO025185,SUP016,SITE05,P00259,2024-10-21,2024-12-07,2024-12-12,8,8
PO025186,SUP016,SITE05,P00259,2024-10-28,2024-12-20,2024-12-20,6,6
PO025187,SUP016,SITE06,P00259,2022-02-21,2022-04-09,2022-04-11,6,6
PO025188,SUP016,SITE06,P00259,2022-06-13,2022-07-27,2022-07-26,3,3
PO025189,SUP016,SITE06,P00259,2022-10-10,2022-11-25,2022-11-23,10,10
PO025190,SUP016,SITE06,P00259,2022-11-14,2023-01-05,2023-01-10,7,7
PO025191,SUP016,SITE06,P00259,2023-05-15,2023-07-03,2023-07-08,2,2
PO025192,SUP016,SITE06,P00259,2023-08-14,2023-10-03,2023-10-07,7,7
PO025193,SUP016,SITE06,P00259,2023-09-18,2023-11-02,2023-11-05,12,12
PO025194,SUP016,SITE06,P00259,2023-10-30,2023-12-16,2023-12-16,12,12
PO025195,SUP016,SITE06,P00259,2024-01-22,2024-03-16,2024-03-18,7,7
PO025196,SUP016,SITE06,P00259,2024-01-29,2024-03-19,2024-03-19,4,3
PO025197,SUP016,SITE06,P00259,2024-07-29,2024-09-13,2024-09-13,8,7
PO025198,SUP016,SITE06,P00259,2024-09-09,2024-10-30,2024-10-29,18,18
PO025199,SUP016,SITE06,P00259,2024-10-07,2024-12-02,2024-11-29,4,4
PO025200,SUP016,SITE06,P00259,2024-12-23,2025-02-05,2025-02-08,15,15
PO025201,SUP013,SITE01,P00260,2022-02-14,2022-04-05,2022-04-02,20,20
PO025202,SUP013,SITE01,P00260,2022-08-29,2022-10-15,2022-10-22,6,6
PO025203,SUP013,SITE01,P00260,2022-10-03,2022-11-26,2022-11-28,7,5
PO025204,SUP013,SITE01,P00260,2022-12-19,2023-02-03,2023-02-02,3,3
PO025205,SUP013,SITE01,P00260,2023-03-13,2023-05-05,2023-05-10,2,2
PO025206,SUP013,SITE01,P00260,2023-06-12,2023-07-26,2023-07-30,6,6
PO025207,SUP013,SITE01,P00260,2023-10-16,2023-12-03,2023-12-07,7,7
PO025208,SUP013,SITE01,P00260,2023-12-18,2024-02-06,2024-02-03,5,5
PO025209,SUP013,SITE01,P00260,2024-06-24,2024-08-10,2024-08-11,3,3
PO025210,SUP013,SITE01,P00260,2024-09-30,2024-11-21,2024-12-01,9,8
PO025211,SUP013,SITE01,P00260,2024-10-28,2024-12-16,2024-12-15,7,7
PO025212,SUP013,SITE02,P00260,2022-05-30,2022-07-20,2022-07-19,2,2
PO025213,SUP013,SITE02,P00260,2022-06-06,2022-07-24,2022-07-21,10,10
PO025214,SUP013,SITE02,P00260,2022-07-25,2022-09-15,2022-09-24,5,4
PO025215,SUP013,SITE02,P00260,2022-09-12,2022-11-03,2022-11-09,5,5
PO025216,SUP013,SITE02,P00260,2022-12-19,2023-02-04,2023-02-09,8,7
PO025217,SUP013,SITE02,P00260,2023-04-10,2023-05-25,2023-05-26,5,5
PO025218,SUP013,SITE02,P00260,2023-06-26,2023-08-12,2023-08-17,3,3
PO025219,SUP013,SITE02,P00260,2023-09-04,2023-10-26,2023-10-28,2,2
PO025220,SUP013,SITE02,P00260,2023-10-30,2023-12-15,2023-12-17,5,5
PO025221,SUP013,SITE02,P00260,2023-11-27,2024-01-14,2024-01-18,2,2
PO025222,SUP013,SITE02,P00260,2024-01-08,2024-02-28,2024-03-03,4,4
PO025223,SUP013,SITE02,P00260,2024-07-01,2024-08-25,2024-08-24,8,8
PO025224,SUP013,SITE02,P00260,2024-07-29,2024-09-11,2024-09-17,3,3
PO025225,SUP013,SITE03,P00260,2022-01-03,2022-02-23,2022-02-25,4,4
PO025226,SUP013,SITE03,P00260,2022-03-07,2022-04-24,2022-04-28,8,8
PO025227,SUP013,SITE03,P00260,2022-03-14,2022-05-01,2022-05-03,7,7
PO025228,SUP013,SITE03,P00260,2022-10-31,2022-12-17,2022-12-15,12,12
PO025229,SUP013,SITE03,P00260,2023-01-09,2023-03-02,2023-02-28,20,20
PO025230,SUP013,SITE03,P00260,2023-03-13,2023-04-30,2023-05-04,8,8
PO025231,SUP013,SITE03,P00260,2023-05-22,2023-07-11,2023-07-13,6,6
PO025232,SUP013,SITE03,P00260,2023-06-26,2023-08-20,2023-08-26,7,7
PO025233,SUP013,SITE03,P00260,2023-10-30,2023-12-15,2023-12-20,7,7
